pair,direction,entry_date,entry_price,stop_loss,take_profit,entry_bar,rsi_divergence,volume_used,exit_date,exit_price,outcome,bars_held,asset_class
ETC-USD,LONG,2022-03-19,33.92270278930664,29.92084322705844,41.92642191380304,227,False,True,2022-03-22,41.92642191380304,WIN,3,crypto
ETC-USD,LONG,2022-07-17,19.183923721313477,16.638037106722965,24.2756969504945,347,False,True,2022-07-18,24.2756969504945,WIN,1,crypto
ETC-USD,SHORT,2022-10-13,22.99896812438965,26.17174194078507,16.65342049159881,435,False,True,2022-10-29,26.17174194078507,LOSS,16,crypto
ETC-USD,SHORT,2022-11-09,18.346420288085938,22.10974931225307,10.819762239751675,462,False,True,2022-11-10,22.10974931225307,LOSS,1,crypto
ETC-USD,LONG,2023-02-04,23.813283920288086,21.18311144750377,29.07362886585672,549,False,True,2023-02-09,21.18311144750377,LOSS,5,crypto
ETC-USD,LONG,2023-04-11,21.510820388793945,19.609752699261026,25.312955767859783,615,False,True,2023-04-21,19.609752699261026,LOSS,10,crypto
ETC-USD,SHORT,2023-06-05,17.015716552734375,18.12523162244342,14.796686413316287,670,False,True,2023-06-10,14.796686413316287,WIN,5,crypto
ETC-USD,LONG,2023-12-05,20.261205673217773,18.69615020732516,23.391316605003,853,False,True,2023-12-28,23.391316605003,WIN,23,crypto
ETC-USD,LONG,2024-02-26,27.7974796295166,25.262343878984964,32.867751130579876,936,False,True,2024-03-02,32.867751130579876,WIN,5,crypto
HBAR-USD,LONG,2022-03-24,0.22034500539302826,0.19837108557356473,0.2642928450319553,232,True,True,2022-03-29,0.2642928450319553,WIN,5,crypto
HBAR-USD,LONG,2022-07-18,0.07088500261306763,0.06181508355177068,0.08902484073566153,348,True,True,2022-09-01,0.06181508355177068,LOSS,45,crypto
HBAR-USD,SHORT,2022-09-06,0.05852299928665161,0.06550694136594853,0.044555115128057765,398,False,True,2022-09-12,0.06550694136594853,LOSS,6,crypto
HBAR-USD,LONG,2022-10-12,0.06571400165557861,0.06014579569751914,0.07685041357169756,434,True,True,2022-10-13,0.06014579569751914,LOSS,1,crypto
HBAR-USD,SHORT,2022-11-08,0.052069999277591705,0.058820301801024565,0.03856939423072599,461,False,True,2022-12-30,0.03856939423072599,WIN,52,crypto
HBAR-USD,LONG,2023-03-31,0.07338999956846237,0.06325026865525078,0.09366946139488555,604,True,True,2023-04-12,0.06325026865525078,LOSS,12,crypto
